,id,age,gender,afam,asian,hispanic,white,race_other,race_not_say,education,sexuality,english,tw_use,social_media_use,prolific_hours,task_fun,task_interesting,task_boring,task_repetitive,task_important,task_depressing,task_offensive,another_tweettask,another_hatetask,page_history,date_of_first_access,date_of_last_access,duration_sec,version,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10,tw11,tw12,tw13,tw14,tw15,tw16,tw17,tw18,tw19,tw20,tw_duration_1,tw_duration_2,tw_duration_3,tw_duration_4,tw_duration_5,tw_duration_6,tw_duration_7,tw_duration_8,tw_duration_9,tw_duration_10,tw_duration_11,tw_duration_12,tw_duration_13,tw_duration_14,tw_duration_15,tw_duration_16,tw_duration_17,tw_duration_18,tw_duration_19,tw_duration_20,num_approvals,num_rejections,prolific_score,countryofbirth,currentcountryofresidence,employmentstatus,firstlanguage,nationality,studentstatus
494,408,52.0,2,0.0,1.0,0.0,1.0,1,0,3,3,1.0,1,1,20.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238955,6238956,6238957,6238958",2022-04-05 10:08:16,2022-04-05 10:16:39,503,D,hate speech,neither,neither,neither,hate speech,,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,7990.0,12262.0,12388.0,11628.0,26904.0,40954.0,17914.0,15438.0,13133.0,13560.0,18786.0,9895.0,17959.0,10702.0,6180.0,9769.0,5716.0,6629.0,6023.0,11083.0,1715.0,2.0,100.0,United States,United States,Part-Time,English,United States,No
495,396,29.0,2,0.0,1.0,0.0,1.0,0,0,2,3,1.0,4,2,2.0,0,1,0,0,0,1,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-05 10:07:43,2022-04-05 10:18:07,624,D,neither,,neither,neither,hate speech,neither,offensive language,hate speech,hate speech,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,28326.0,32274.0,14607.0,17078.0,12638.0,29335.0,34240.0,14935.0,18324.0,25111.0,14293.0,19576.0,30665.0,13837.0,8509.0,4836.0,13819.0,9751.0,13089.0,7059.0,1819.0,15.0,98.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
496,870,33.0,2,0.0,1.0,0.0,0.0,0,0,5,3,0.0,1,1,10.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-04-05 16:14:48,2022-04-05 16:22:45,477,A,hate speech,neither,hate speech,neither,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,offensive language,hate speech,10157.0,15881.0,7508.0,8701.0,7298.0,10306.0,6717.0,5513.0,5396.0,7148.0,3660.0,11363.0,11181.0,12723.0,6382.0,4659.0,3808.0,9203.0,7024.0,4444.0,2061.0,4.0,100.0,China,United States,Full-Time,Chinese,United States,No
497,40,24.0,4,0.0,1.0,0.0,0.0,0,0,3,4,1.0,3,1,288.0,0,1,0,0,0,0,0,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-03-29 16:02:33,2022-03-29 16:13:58,685,A,neither,hate speech,hate speech,neither,offensive language,neither,offensive language,hate speech,hate speech,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,offensive language,50671.0,11316.0,34661.0,7712.0,21357.0,30558.0,10634.0,15320.0,18265.0,19215.0,4939.0,5233.0,46426.0,18289.0,13119.0,5330.0,13223.0,8050.0,9956.0,16703.0,341.0,1.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
498,948,39.0,1,0.0,0.0,1.0,0.0,0,0,2,3,1.0,6,1,48.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-05 16:33:55,2022-04-05 17:09:27,2131,D,hate speech,neither,neither,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,24387.0,31935.0,20799.0,24961.0,159379.0,53671.0,15219.0,37944.0,24683.0,33587.0,10339.0,10151.0,14007.0,23973.0,19379.0,8316.0,24819.0,13610.0,867433.0,10562.0,1081.0,4.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
499,347,37.0,1,0.0,0.0,0.0,1.0,0,0,5,3,1.0,4,1,10.0,0,0,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-04 16:20:42,2022-04-04 16:27:46,424,B,hate speech,neither,hate speech,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,16779.0,7687.0,6199.0,11456.0,16622.0,17313.0,6756.0,10257.0,4526.0,9243.0,5072.0,20708.0,10024.0,8680.0,57955.0,13361.0,5852.0,7014.0,7585.0,4960.0,900.0,1.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
500,530,35.0,1,0.0,0.0,0.0,1.0,0,0,3,3,1.0,6,5,15.0,0,0,0,1,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-05 12:04:03,2022-04-05 12:11:41,458,F,,offensive language,hate speech,,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,,hate speech,offensive language,hate speech,hate speech,13895.0,26907.0,10967.0,11753.0,8906.0,24853.0,9407.0,14470.0,9810.0,9665.0,11391.0,7161.0,11366.0,9290.0,11510.0,8949.0,11737.0,11169.0,11992.0,10982.0,1178.0,1.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
501,861,68.0,2,0.0,0.0,0.0,1.0,0,0,5,3,1.0,6,1,50.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-04-05 16:14:24,2022-04-05 16:19:40,316,A,neither,neither,neither,neither,hate speech,neither,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,14982.0,10595.0,12396.0,6308.0,6613.0,8690.0,8537.0,5741.0,6059.0,7307.0,4827.0,6184.0,9537.0,9339.0,5105.0,4842.0,6689.0,5079.0,7016.0,8021.0,1185.0,5.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
502,44,29.0,2,0.0,0.0,0.0,1.0,0,0,2,1,1.0,1,1,14.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-03-29 16:04:05,2022-03-29 16:13:04,538,D,neither,neither,neither,neither,offensive language,offensive language,hate speech,hate speech,offensive language,offensive language,neither,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,49541.0,15885.0,24219.0,12058.0,38047.0,13110.0,7312.0,20578.0,50972.0,12898.0,10908.0,11788.0,28781.0,16614.0,5355.0,7990.0,12379.0,5872.0,7215.0,5175.0,230.0,1.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
503,94,35.0,2,0.0,1.0,0.0,0.0,0,0,4,3,1.0,1,2,8.0,0,0,0,1,0,0,1,somewhat,not at all,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-03-29 16:18:43,2022-03-29 16:28:45,602,D,offensive language,neither,neither,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,28793.0,17855.0,26814.0,11985.0,40214.0,40325.0,13394.0,18337.0,12750.0,10741.0,17734.0,11494.0,20950.0,38780.0,11699.0,6125.0,13393.0,9940.0,9956.0,9423.0,160.0,1.0,99.0,Vietnam,United States,DATA EXPIRED,Vietnamese,Vietnam,DATA EXPIRED
504,457,23.0,2,0.0,0.0,0.0,1.0,0,0,4,2,1.0,4,2,9.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-04-05 10:12:37,2022-04-05 10:18:34,357,A,hate speech,neither,hate speech,neither,neither,hate speech,offensive language,offensive language,offensive language,neither,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,10229.0,10892.0,27089.0,5388.0,4649.0,13938.0,4300.0,5725.0,3752.0,5124.0,16145.0,3593.0,8548.0,17321.0,4306.0,7716.0,5262.0,14732.0,5143.0,4834.0,688.0,0.0,100.0,United States,United States,Unemployed (and job seeking),English,United States,No
505,142,48.0,1,1.0,0.0,0.0,0.0,0,0,5,3,0.0,3,1,5.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-04 16:03:32,2022-04-04 16:21:32,1080,F,neither,neither,neither,offensive language,offensive language,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,offensive language,hate speech,11975.0,17616.0,10162.0,25848.0,20026.0,17145.0,11819.0,44675.0,12463.0,20865.0,18195.0,382595.0,19773.0,47421.0,27145.0,15022.0,17139.0,20930.0,36315.0,46952.0,587.0,5.0,99.0,Nigeria,United States,DATA EXPIRED,English,Nigeria,DATA EXPIRED
506,668,57.0,2,0.0,0.0,0.0,1.0,0,0,3,3,1.0,6,1,40.0,0,0,0,0,0,0,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238955,6238956,6238957,6238958",2022-04-05 12:25:58,2022-04-05 12:31:09,311,D,hate speech,neither,hate speech,neither,offensive language,offensive language,hate speech,hate speech,offensive language,neither,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,6085.0,11680.0,3484.0,9771.0,12697.0,10907.0,5023.0,8242.0,23910.0,15972.0,5431.0,4633.0,13674.0,8310.0,6040.0,4969.0,6227.0,4264.0,7581.0,6477.0,1692.0,3.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
507,779,21.0,1,0.0,1.0,0.0,0.0,0,0,2,3,0.0,2,1,20.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 12:47:06,2022-04-05 13:05:08,1082,B,,neither,neither,neither,neither,neither,hate speech,hate speech,neither,hate speech,offensive language,,neither,neither,hate speech,neither,hate speech,offensive language,offensive language,hate speech,38638.0,30010.0,28585.0,52974.0,10711.0,50483.0,19694.0,27925.0,54595.0,33378.0,21721.0,19249.0,29180.0,13099.0,38328.0,25904.0,32481.0,20041.0,38141.0,7500.0,1656.0,7.0,100.0,Bangladesh,United States,Full-Time,Bengali,United States,No
508,20,26.0,1,0.0,0.0,0.0,1.0,1,0,2,4,1.0,5,1,10.0,0,0,0,1,0,0,0,very,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-03-29 15:55:40,2022-03-29 16:05:07,567,A,neither,neither,neither,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,8956.0,32764.0,10627.0,5456.0,4710.0,8786.0,12205.0,14411.0,17798.0,5235.0,19397.0,4449.0,15351.0,6811.0,7189.0,24922.0,11995.0,36567.0,3957.0,6179.0,642.0,0.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
509,60,21.0,2,0.0,1.0,0.0,0.0,0,0,2,3,1.0,5,1,1.0,0,0,0,0,0,1,1,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-03-29 16:09:15,2022-03-29 16:17:31,496,A,offensive language,neither,hate speech,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,offensive language,hate speech,13928.0,6341.0,7602.0,11131.0,4915.0,10924.0,9185.0,5639.0,9459.0,5616.0,4583.0,5680.0,10588.0,8193.0,5147.0,4447.0,8854.0,5153.0,8353.0,6630.0,689.0,10.0,97.0,Russian Federation,United States,DATA EXPIRED,Russian,Russian Federation,DATA EXPIRED
510,542,32.0,1,0.0,0.0,0.0,1.0,0,0,2,3,1.0,1,1,6.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238955,6238956,6238957,6238958",2022-04-05 12:04:16,2022-04-05 12:09:01,285,C,neither,neither,offensive language,neither,offensive language,hate speech,offensive language,hate speech,hate speech,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,14946.0,7721.0,6900.0,7056.0,8116.0,7364.0,7563.0,7107.0,10130.0,18294.0,6709.0,3987.0,6799.0,9074.0,5281.0,5555.0,4667.0,4355.0,5297.0,5416.0,1239.0,13.0,97.0,United States,United States,Full-Time,English,United States,No
511,301,65.0,1,0.0,0.0,0.0,1.0,0,0,3,3,1.0,3,2,45.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-04 16:14:15,2022-04-04 16:28:39,863,F,hate speech,neither,,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,52424.0,17077.0,54252.0,16863.0,26383.0,46738.0,21481.0,28241.0,36686.0,22883.0,15311.0,23483.0,53396.0,27163.0,22142.0,13189.0,22550.0,18944.0,20801.0,14116.0,309.0,0.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
